1.490000000000000000e+03,nan
1.490009999999999991e+03,nan
1.490019999999999982e+03,nan
1.490029999999999973e+03,nan
1.490039999999999964e+03,nan
1.490049999999999955e+03,nan
1.490059999999999945e+03,nan
1.490069999999999936e+03,nan
1.490079999999999927e+03,nan
1.490089999999999918e+03,nan
1.490099999999999909e+03,nan
1.490109999999999900e+03,nan
1.490119999999999891e+03,nan
1.490130000000000109e+03,nan
1.490140000000000100e+03,nan
1.490150000000000091e+03,nan
1.490160000000000082e+03,nan
1.490170000000000073e+03,nan
1.490180000000000064e+03,nan
1.490190000000000055e+03,nan
1.490200000000000045e+03,nan
1.490210000000000036e+03,nan
1.490220000000000027e+03,nan
1.490230000000000018e+03,nan
1.490240000000000009e+03,nan
1.490250000000000000e+03,nan
1.490259999999999991e+03,nan
1.490269999999999982e+03,nan
1.490279999999999973e+03,nan
1.490289999999999964e+03,nan
1.490299999999999955e+03,nan
1.490309999999999945e+03,nan
1.490319999999999936e+03,nan
1.490329999999999927e+03,nan
1.490339999999999918e+03,nan
1.490349999999999909e+03,nan
1.490359999999999900e+03,nan
1.490369999999999891e+03,nan
1.490380000000000109e+03,nan
1.490390000000000100e+03,nan
1.490400000000000091e+03,nan
1.490410000000000082e+03,nan
1.490420000000000073e+03,nan
1.490430000000000064e+03,nan
1.490440000000000055e+03,nan
1.490450000000000045e+03,nan
1.490460000000000036e+03,nan
1.490470000000000027e+03,nan
1.490480000000000018e+03,nan
1.490490000000000009e+03,nan
1.490500000000000000e+03,nan
1.490509999999999991e+03,nan
1.490519999999999982e+03,nan
1.490529999999999973e+03,nan
1.490539999999999964e+03,nan
1.490549999999999955e+03,nan
1.490559999999999945e+03,nan
1.490569999999999936e+03,nan
1.490579999999999927e+03,nan
1.490589999999999918e+03,nan
1.490599999999999909e+03,nan
1.490609999999999900e+03,nan
1.490619999999999891e+03,nan
1.490630000000000109e+03,nan
1.490640000000000100e+03,nan
1.490650000000000091e+03,nan
1.490660000000000082e+03,nan
1.490670000000000073e+03,nan
1.490680000000000064e+03,nan
1.490690000000000055e+03,nan
1.490700000000000045e+03,nan
1.490710000000000036e+03,nan
1.490720000000000027e+03,nan
1.490730000000000018e+03,nan
1.490740000000000009e+03,nan
1.490750000000000000e+03,nan
1.490759999999999991e+03,nan
1.490769999999999982e+03,nan
1.490779999999999973e+03,nan
1.490789999999999964e+03,nan
1.490799999999999955e+03,nan
1.490809999999999945e+03,nan
1.490819999999999936e+03,nan
1.490829999999999927e+03,nan
1.490839999999999918e+03,nan
1.490849999999999909e+03,nan
1.490859999999999900e+03,nan
1.490869999999999891e+03,nan
1.490880000000000109e+03,nan
1.490890000000000100e+03,nan
1.490900000000000091e+03,nan
1.490910000000000082e+03,nan
1.490920000000000073e+03,nan
1.490930000000000064e+03,nan
1.490940000000000055e+03,nan
1.490950000000000045e+03,nan
1.490960000000000036e+03,nan
1.490970000000000027e+03,nan
1.490980000000000018e+03,nan
1.490990000000000009e+03,nan
1.491000000000000000e+03,nan
1.491009999999999991e+03,nan
1.491019999999999982e+03,nan
1.491029999999999973e+03,nan
1.491039999999999964e+03,nan
1.491049999999999955e+03,nan
1.491059999999999945e+03,nan
1.491069999999999936e+03,nan
1.491079999999999927e+03,nan
1.491089999999999918e+03,nan
1.491099999999999909e+03,nan
1.491109999999999900e+03,nan
1.491119999999999891e+03,nan
1.491130000000000109e+03,nan
1.491140000000000100e+03,nan
1.491150000000000091e+03,nan
1.491160000000000082e+03,nan
1.491170000000000073e+03,nan
1.491180000000000064e+03,nan
1.491190000000000055e+03,nan
1.491200000000000045e+03,nan
1.491210000000000036e+03,nan
1.491220000000000027e+03,nan
1.491230000000000018e+03,nan
1.491240000000000009e+03,nan
1.491250000000000000e+03,nan
1.491259999999999991e+03,nan
1.491269999999999982e+03,nan
1.491279999999999973e+03,nan
1.491289999999999964e+03,nan
1.491299999999999955e+03,nan
1.491309999999999945e+03,nan
